,task,seed,algorithm,K,num_atoms,num_contrastive_parameters,gamma,extra_theta_factor,hidden_features,num_blocks,AVG_LOG_RATIO,RT,C2ST_Z-01,MMD-01,MEDDIST-01,NLTP-01,C2ST_Z-02,MMD-02,MEDDIST-02,NLTP-02,C2ST_Z-03,MMD-03,MEDDIST-03,NLTP-03,C2ST_Z-04,MMD-04,MEDDIST-04,NLTP-04,C2ST_Z-05,MMD-05,MEDDIST-05,NLTP-05,C2ST_Z-06,MMD-06,MEDDIST-06,NLTP-06,C2ST_Z-07,MMD-07,MEDDIST-07,NLTP-07,C2ST_Z-08,MMD-08,MEDDIST-08,NLTP-08,C2ST_Z-09,MMD-09,MEDDIST-09,NLTP-09,C2ST_Z-10,MMD-10,MEDDIST-10,NLTP-10,NLTP,num_simulations_simulator,path,folder,reuse
51,slcp,1179862095,NRE-B,10,10,10,,False,128,3,-240.95224,84.832421875,0.94285,0.17930794,18.49973,,0.9257,0.09300482,24.040878,,0.9186,0.04705584,24.171371,,0.9231,0.06455898,2.8895974,,0.89615,0.04262197,23.661505,,0.8582,0.011069775,12.30533,,0.9848,0.23808396,30.34073,,0.9747,0.20523596,23.491413,,0.8949,0.21417165,10.279205,,0.85225,0.02313459,1.7689533,,,22528.0,/home/ben/sci/cnre/infinite/bench/23-21-01/9,9,
52,slcp,1801557796,NRE-B,25,25,25,,False,128,3,10.731159,17.375376383463543,0.9515,0.09406197,19.951794,,0.89875,0.04387474,23.896656,,0.85505,0.02752471,26.238945,,0.9599,0.12897515,3.1696463,,0.84075,0.019421935,24.138538,,0.88435,0.010623813,11.010366,,0.972,0.15490282,29.73859,,0.946,0.15304875,25.372414,,0.86465,0.074323416,9.970385,,0.9074,0.096841455,2.018484,,,22528.0,/home/ben/sci/cnre/infinite/bench/23-21-01/10,10,
53,two_moons,3645331349,NRE-B,10,10,10,,False,128,3,-23.596525,10.541932169596354,0.56835,0.002719164,0.09126263,,0.58015,0.0013159513,0.09329114,,0.62265,0.00096702576,0.090609334,,0.6282,0.0075820684,0.088967964,,0.6696,0.0016034842,0.09898529,,0.62095,0.0031291246,0.09136866,,0.639,0.004262328,0.091188684,,0.6252,0.0034304857,0.09093705,,0.6132,0.004464805,0.0904589,,0.6671,0.0120203495,0.09002635,,,22528.0,/home/ben/sci/cnre/infinite/bench/23-21-01/1,1,
54,gaussian_mixture,2278283699,NRE-B,25,25,25,,False,128,3,25.703436,15.832364908854167,0.72075,0.05536735,0.37883696,,0.73215,0.07971692,0.25345415,,0.72155,0.07251692,0.8036556,,0.7175,0.07265842,0.39776623,,0.759,0.07099235,0.44437975,,0.73245,0.07591903,0.3181644,,0.7546,0.08034575,0.26408988,,0.72435,0.077360034,0.29373452,,0.729,0.07342088,0.40426227,,0.73145,0.04873836,0.39618176,,,22528.0,/home/ben/sci/cnre/infinite/bench/23-21-01/18,18,
55,gaussian_mixture,231303033,NRE-B,100,100,100,,False,128,3,23.240025,30.463435872395834,0.7768,0.1856432,1.3063831,,0.74895,0.10096294,1.4113176,,0.7368,0.08904356,1.523153,,0.73345,0.0678727,1.2744467,,0.74875,0.09056127,1.1214073,,0.73555,0.080281675,1.350096,,0.74115,0.10190159,1.4484537,,0.74645,0.09480494,1.4499283,,0.73235,0.07236701,1.3378525,,0.76715,0.13806057,1.189573,,,22528.0,/home/ben/sci/cnre/infinite/bench/23-21-01/21,21,
56,gaussian_mixture,1605298795,NRE-B,10,10,10,,False,128,3,54.558575,12.256158447265625,0.7214,0.047310352,0.652252,,0.69855,0.06378496,0.4375953,,0.7489,0.064900994,0.32486504,,0.72215,0.07276869,0.27555943,,0.71935,0.058754683,0.37738025,,0.7085,0.072007895,0.6244502,,0.85445,0.10503292,0.55246735,,0.86115,0.10455656,0.99338436,,0.804,0.07833457,0.37626338,,0.76225,0.059673786,0.4819773,,,22528.0,/home/ben/sci/cnre/infinite/bench/23-21-01/17,17,
57,two_moons,2463044118,NRE-B,75,75,75,,False,128,3,21.338243,23.43870646158854,0.5155,-1.2993813e-05,0.08726223,,0.5381,0.00011909008,0.09019262,,0.58325,0.0004543066,0.09270859,,0.5189,0.0007724762,0.089833274,,0.5781,3.1352043e-05,0.09276481,,0.53245,0.0015525818,0.087620035,,0.61355,0.0019435883,0.09032948,,0.6043,2.4676323e-05,0.09080584,,0.54515,0.00034230947,0.09193131,,0.6065,0.0011068583,0.08976613,,,22528.0,/home/ben/sci/cnre/infinite/bench/23-21-01/4,4,
58,two_moons,3562810275,NRE-B,2,2,2,,False,128,3,-47.857563,10.191900634765625,0.5664,0.0020558834,0.08905594,,0.55755,0.0016249418,0.08818053,,0.57945,0.0036079884,0.088263854,,0.5402,0.0096978545,0.08867036,,0.72705,4.9114227e-05,0.08463368,,0.5673,0.0059589148,0.08764595,,0.7385,0.008906126,0.089679,,0.6865,0.0075087547,0.089528985,,0.5777,0.0061206818,0.08880392,,0.5727,0.00095534325,0.087853044,,,22528.0,/home/ben/sci/cnre/infinite/bench/23-21-01/0,0,
59,gaussian_mixture,756702867,NRE-B,200,200,200,,False,128,3,30.450268,52.51805013020833,0.71175,0.08756173,0.31953526,,0.73945,0.07478905,0.29208076,,0.72665,0.076099634,0.3658151,,0.72595,0.078036904,0.28293937,,0.7145,0.07530844,0.31591606,,0.73915,0.08119047,0.60174096,,0.7316,0.078487754,1.0905089,,0.72115,0.07904911,0.28801173,,0.7274,0.07679224,0.2768618,,0.6795,0.0656445,0.82076824,,,22528.0,/home/ben/sci/cnre/infinite/bench/23-21-01/23,23,
60,slcp,3934093221,NRE-B,100,100,100,,False,128,3,5.772871,39.27251383463542,0.95365,0.06262028,20.452225,,0.9274,0.22619438,24.382126,,0.8793,0.11906028,27.204218,,0.95205,0.046344995,3.0568316,,0.8692,0.10087478,25.209808,,0.86525,0.030868173,10.613638,,0.9688,0.045251727,29.881557,,0.94525,0.031112075,24.003574,,0.8925,0.03467071,8.919604,,0.92395,0.08580488,1.7397113,,,22528.0,/home/ben/sci/cnre/infinite/bench/23-21-01/13,13,
61,gaussian_mixture,3547657741,NRE-B,2,2,2,,False,128,3,1.2642183,12.125147501627604,0.77635,0.17897308,1.3951712,,0.75225,0.09314978,1.373903,,0.73575,0.08099723,1.2966793,,0.73535,0.087454736,1.4697876,,0.74475,0.11707443,1.2695241,,0.73525,0.07140553,1.266366,,0.74415,0.0933218,1.5718066,,0.74425,0.10476774,1.3646095,,0.73635,0.092160165,1.3293775,,0.78385,0.1994083,1.432301,,,22528.0,/home/ben/sci/cnre/infinite/bench/23-21-01/16,16,
62,slcp,1376580048,NRE-B,50,50,50,,False,128,3,13.227513,34.44105631510417,0.9348,0.10027695,19.624039,,0.9222,0.14224291,21.517962,,0.9404,0.094620585,26.56174,,0.9569,0.17238307,2.7840095,,0.83025,0.050541997,23.520954,,0.8651,0.008396149,11.617874,,0.96955,0.17643058,29.16095,,0.94625,0.1986469,26.79396,,0.85755,0.028981209,10.347931,,0.92485,0.25974458,1.8469889,,,22528.0,/home/ben/sci/cnre/infinite/bench/23-21-01/11,11,
63,gaussian_mixture,1388898626,NRE-B,75,75,75,,False,128,3,0.46419653,26.19122314453125,0.75995,0.081645966,0.33052588,,0.7336,0.07475102,0.40152925,,0.72335,0.07428253,0.30494803,,0.7465,0.07897246,0.5998936,,0.7018,0.069322586,0.3098195,,0.7226,0.07756865,0.37820578,,0.71875,0.075996995,0.20416304,,0.717,0.074174285,0.3795701,,0.7241,0.07663953,0.83152103,,0.69225,0.07070768,0.83421135,,,22528.0,/home/ben/sci/cnre/infinite/bench/23-21-01/20,20,
64,two_moons,2226603761,NRE-B,200,200,200,,False,128,3,56.42174,49.67979329427083,0.5376,0.0044595003,0.089271076,,0.53175,0.00046622753,0.08940838,,0.59175,0.008555412,0.08745604,,0.5194,0.00032800436,0.09015092,,0.5535,0.010532975,0.09222336,,0.52815,0.00017631054,0.08804623,,0.6095,0.0055845976,0.09339644,,0.59335,0.022371888,0.091815814,,0.55105,0.003112197,0.08662771,,0.59415,0.0012907982,0.089463435,,,22528.0,/home/ben/sci/cnre/infinite/bench/23-21-01/7,7,
65,two_moons,3918809370,NRE-B,50,50,50,,False,128,3,5.29692,18.508028157552083,0.5113,0.0009573698,0.08844634,,0.5107,0.0002772808,0.089005545,,0.5223,0.0003566742,0.08989531,,0.5372,0.0031984448,0.091815785,,0.54325,0.0032420158,0.091288194,,0.53595,6.842613e-05,0.088517964,,0.59775,0.0032122135,0.0912343,,0.5912,0.0029855967,0.09175877,,0.5307,0.0018438697,0.08748989,,0.61565,0.0033893585,0.09043644,,,22528.0,/home/ben/sci/cnre/infinite/bench/23-21-01/3,3,
66,slcp,1522040658,NRE-B,2,2,2,,False,128,3,-118.26417,16.695723470052084,0.92405,0.05485511,19.464058,,0.8608,0.054689407,22.865635,,0.8502,0.12450993,24.56884,,0.9218,0.04456246,3.2588654,,0.8821,0.11108112,21.669405,,0.83865,0.038045764,11.168175,,0.96095,0.20850337,29.796463,,0.9432,0.17200089,24.542238,,0.8236,0.020595312,9.628977,,0.9175,0.091463625,1.6592054,,,22528.0,/home/ben/sci/cnre/infinite/bench/23-21-01/8,8,
67,slcp,2366526153,NRE-B,75,75,75,,False,128,3,9.079847,32.96987711588542,0.9474,0.036400914,19.867603,,0.90765,0.08389425,23.315798,,0.8603,0.071510434,26.311115,,0.9524,0.15624613,3.1751761,,0.8818,0.036049962,25.65953,,0.88105,0.052828074,10.835196,,0.9736,0.06682217,29.446785,,0.94225,0.018653393,23.652916,,0.87205,0.03543818,9.139202,,0.9078,0.05958903,1.6190877,,,22528.0,/home/ben/sci/cnre/infinite/bench/23-21-01/12,12,
68,slcp,2488739827,NRE-B,150,150,150,,False,128,3,6.7405405,43.243265787760414,0.95175,0.05572474,19.694958,,0.9219,0.0351938,23.356068,,0.87465,0.074542046,27.36409,,0.9506,0.065503836,2.906203,,0.88645,0.043218374,23.445581,,0.8467,0.04854071,11.320944,,0.96545,0.11377382,29.434902,,0.94855,0.20978916,24.392836,,0.8794,0.032705545,9.901527,,0.88885,0.06895465,2.6516724,,,22528.0,/home/ben/sci/cnre/infinite/bench/23-21-01/14,14,
69,two_moons,848273475,NRE-B,150,150,150,,False,128,3,22.654612,39.452457682291666,0.5275,0.0011432171,0.0903484,,0.50545,-2.8371811e-05,0.08980085,,0.5657,0.00077724457,0.09037562,,0.55125,0.0033342838,0.09227955,,0.5027,0.00011754036,0.09368494,,0.5639,0.00047838688,0.09249148,,0.6146,0.0057855844,0.0919641,,0.6085,0.0022497177,0.09507918,,0.5445,0.00172019,0.09210433,,0.6202,0.0037636757,0.09098661,,,22528.0,/home/ben/sci/cnre/infinite/bench/23-21-01/6,6,
70,gaussian_mixture,2246900385,NRE-B,50,50,50,,False,128,3,18.90303,18.14493611653646,0.7778,0.21249795,1.4298232,,0.75135,0.105578005,1.2703208,,0.7363,0.091553986,1.5277994,,0.73415,0.073128104,1.2812495,,0.74665,0.1009807,1.231252,,0.7342,0.08112866,1.3510585,,0.7416,0.09529531,1.2641342,,0.7423,0.08959973,1.4184773,,0.7376,0.106202245,1.327124,,0.76875,0.14762688,1.2149992,,,22528.0,/home/ben/sci/cnre/infinite/bench/23-21-01/19,19,
71,two_moons,2149895121,NRE-B,25,25,25,,False,128,3,8.914284,13.365896606445313,0.5536,0.003790617,0.08896576,,0.53955,0.002473116,0.088822484,,0.585,0.00022661686,0.088883,,0.54895,0.015250921,0.0890191,,0.5416,-2.5868416e-05,0.09176949,,0.5399,0.0036218166,0.090367705,,0.6094,0.004321456,0.0900563,,0.60775,0.003774047,0.08637418,,0.56485,0.004866779,0.08918212,,0.61865,0.0055419207,0.08927746,,,22528.0,/home/ben/sci/cnre/infinite/bench/23-21-01/2,2,
72,slcp,2183875165,CNRE,1,1,2,10.0,0,128,3,3.8972135,12.659981282552083,0.9559,0.06835103,20.407528,,0.9104,0.07362294,24.74036,,0.8356,0.014652729,27.00351,,0.946,0.07749486,3.840796,,0.81955,0.016694784,23.517273,,0.85175,0.015109181,11.81077,,0.9745,0.109689474,29.895527,,0.9407,0.020394564,25.27404,,0.87585,0.046464443,10.363222,,0.9237,0.04976952,1.969212,,,22528.0,/home/ben/sci/cnre/infinite/bench/23-21-33/49,49,False
73,gaussian_mixture,274929756,CNRE,9,9,10,10.0,0,128,3,9.557432,14.66286112467448,0.79015,0.08765793,0.8512448,,0.75465,0.06960857,0.38600147,,0.72425,0.07591236,0.2571437,,0.76985,0.073014975,0.48253316,,0.73995,0.06131518,0.33003306,,0.7487,0.074611545,0.6206157,,0.7534,0.08048129,0.351443,,0.7752,0.06605852,0.83071434,,0.73005,0.07741845,1.0919554,,0.78355,0.11251891,0.67281306,,,22528.0,/home/ben/sci/cnre/infinite/bench/23-21-33/103,103,False
74,two_moons,523770197,CNRE,24,24,25,0.1,0,128,3,8.157074,19.449220784505208,0.56845,0.0058254004,0.09204935,,0.60705,0.008939147,0.09306548,,0.61055,0.00016927719,0.08904767,,0.53885,0.0036936402,0.089252956,,0.63515,0.016045928,0.097987756,,0.5746,0.0020279884,0.09008424,,0.65455,0.0019994974,0.09022744,,0.64,0.0010999441,0.09003209,,0.5925,0.0069453716,0.092478424,,0.6361,0.003017068,0.092923015,,,22528.0,/home/ben/sci/cnre/infinite/bench/23-21-33/15,15,False
75,gaussian_mixture,93555810,CNRE,24,24,25,100.0,0,128,3,8.407637,19.45200398763021,0.7702,0.16316342,1.3175826,,0.75205,0.11096233,1.3827946,,0.73775,0.09396899,1.4232469,,0.73785,0.08130753,1.2723529,,0.74905,0.09494853,1.2336943,,0.7342,0.08745277,1.4955223,,0.73935,0.0968591,1.3922651,,0.7446,0.11123729,1.3463767,,0.7391,0.0946365,1.4112155,,0.7713,0.16561717,1.495198,,,22528.0,/home/ben/sci/cnre/infinite/bench/23-21-33/108,108,False
76,gaussian_mixture,946435870,CNRE,1,1,2,0.001,0,128,3,3.348874,11.60537109375,0.7805,0.20700616,1.3645167,,0.756,0.13013041,1.398721,,0.7397,0.09141642,1.3790278,,0.73875,0.09049499,1.4181075,,0.7511,0.11663115,1.2562617,,0.73745,0.09283525,1.4054549,,0.742,0.10440028,1.3113422,,0.74515,0.10345721,1.3894868,,0.73665,0.093777716,1.495162,,0.7756,0.19800234,1.1999354,,,22528.0,/home/ben/sci/cnre/infinite/bench/23-21-33/101,101,False
77,gaussian_mixture,1552229145,CNRE,149,149,150,0.01,0,128,3,12.521702,73.33299153645834,0.71705,0.05841291,0.35175896,,0.70655,0.06974697,0.6328301,,0.7431,0.07986307,0.38672596,,0.72055,0.07219136,0.31377572,,0.74165,0.077911854,0.6409649,,0.7277,0.075449586,0.25320566,,0.7552,0.081002235,0.6198093,,0.7182,0.07450724,0.377945,,0.74835,0.08044672,0.31089532,,0.7252,0.057638884,0.9857838,,,22528.0,/home/ben/sci/cnre/infinite/bench/23-21-33/136,136,False
78,two_moons,1569642791,CNRE,99,99,100,1.0,0,128,3,9.871563,50.85673421223958,0.5436,0.00030338764,0.092058,,0.534,-1.66893e-06,0.091672316,,0.59025,0.0007852316,0.092426375,,0.5625,0.009909987,0.090969294,,0.5701,0.0060020685,0.096319094,,0.53065,0.00023055077,0.09044665,,0.6155,0.0016133785,0.08729468,,0.6105,0.0023790598,0.090385415,,0.5707,0.0008558631,0.092411816,,0.6278,0.0045541525,0.094221905,,,22528.0,/home/ben/sci/cnre/infinite/bench/23-21-33/32,32,False
79,slcp,3397871243,CNRE,49,49,50,0.001,0,128,3,8.559895,32.33977254231771,0.87085,0.024074674,19.276012,,0.805,0.051895738,23.157665,,0.7737,0.021110177,26.37956,,0.90985,0.042396426,3.0643182,,0.75295,0.045814037,23.630318,,0.72535,0.008904934,11.485439,,0.9525,0.11747658,29.306377,,0.93995,0.03599775,24.971111,,0.82475,0.030138731,9.820845,,0.85345,0.030464292,1.8444092,,,22528.0,/home/ben/sci/cnre/infinite/bench/23-21-33/71,71,False
80,slcp,872993483,CNRE,99,99,100,0.001,0,128,3,9.374035,54.99140625,0.8412,0.021048665,19.504536,,0.83595,0.052491307,22.943394,,0.76645,0.0363276,26.490047,,0.9034,0.0837754,3.1692343,,0.7802,0.034132957,25.547363,,0.7278,0.007007122,10.796997,,0.9352,0.07221007,29.758923,,0.8746,0.033340335,24.853863,,0.7787,0.025700927,9.979457,,0.79195,0.043143034,1.9623116,,,22528.0,/home/ben/sci/cnre/infinite/bench/23-21-33/83,83,False
81,slcp,1422118667,CNRE,1,1,2,0.001,0,128,3,4.810157,13.511906941731771,0.8792,0.024828076,19.837744,,0.8039,0.017778635,23.1055,,0.80515,0.018958807,27.09182,,0.90645,0.038430333,3.3829901,,0.743,0.009681225,23.949884,,0.78385,0.0063204765,11.765518,,0.96085,0.020002723,30.170376,,0.90285,0.011353135,24.529703,,0.7833,0.007535219,9.587675,,0.92815,0.074910045,1.556634,,,22528.0,/home/ben/sci/cnre/infinite/bench/23-21-33/53,53,False
82,slcp,1976160795,CNRE,9,9,10,0.01,0,128,3,7.2452784,17.372391764322916,0.85045,0.008635759,19.839888,,0.82735,0.022862077,23.119347,,0.7276,0.031810403,26.102274,,0.9158,0.04041326,3.1486835,,0.7541,0.01639855,23.692398,,0.71155,0.007286191,11.241381,,0.9258,0.0084062815,29.462397,,0.94175,0.025051594,24.439516,,0.72685,0.013622284,10.113663,,0.8641,0.037192225,1.9982252,,,22528.0,/home/ben/sci/cnre/infinite/bench/23-21-33/58,58,False
83,slcp,2673147220,CNRE,49,49,50,10.0,0,128,3,10.253665,35.9828369140625,0.90925,0.03154111,20.297241,,0.84015,0.019323587,21.056393,,0.83805,0.15689039,27.517282,,0.9363,0.12505639,3.55476,,0.8312,0.022366405,25.81113,,0.7615,0.009079576,11.453046,,0.9645,0.061768293,29.083935,,0.8889,0.044067025,24.801811,,0.868,0.04808414,8.665941,,0.9147,0.067350626,1.692611,,,22528.0,/home/ben/sci/cnre/infinite/bench/23-21-33/67,67,False
84,two_moons,3290185948,CNRE,99,99,100,0.001,0,128,3,9.629723,50.182373046875,0.53665,0.0036244392,0.092346266,,0.52975,0.0017303228,0.09071423,,0.6262,0.0018132925,0.09158139,,0.5303,0.002939999,0.09243047,,0.5551,0.010276437,0.093164355,,0.519,0.0015414953,0.092087746,,0.61705,0.0024158955,0.09048812,,0.6088,0.0019534826,0.08992101,,0.5407,0.004208982,0.09120457,,0.6333,0.004799962,0.09025484,,,22528.0,/home/ben/sci/cnre/infinite/bench/23-21-33/35,35,False
85,two_moons,2098394809,CNRE,1,1,2,0.001,0,128,3,5.1726055,12.073265584309896,0.54155,0.0020599365,0.0904787,,0.62575,0.0017645359,0.091006115,,0.6187,0.0016092062,0.0941333,,0.58235,0.006337166,0.09190227,,0.62745,0.0038889647,0.09202944,,0.56665,0.003811717,0.09289733,,0.66025,0.0011130571,0.092311054,,0.6468,0.0022007227,0.09383637,,0.6417,0.0030161142,0.08920659,,0.67355,0.0023522377,0.09288572,,,22528.0,/home/ben/sci/cnre/infinite/bench/23-21-33/5,5,False
86,two_moons,2187033917,CNRE,49,49,50,0.01,0,128,3,8.820395,30.714237467447916,0.54825,0.0006068945,0.091317974,,0.62045,0.0006532669,0.08983579,,0.59485,0.0002565384,0.08948232,,0.5857,0.00078064203,0.09098755,,0.7103,0.0041662455,0.09771836,,0.5614,0.00028192997,0.08874369,,0.64735,0.0009251833,0.09002505,,0.6373,0.0003234148,0.09039402,,0.56295,0.0013005733,0.08784335,,0.61345,0.0007032156,0.09039551,,,22528.0,/home/ben/sci/cnre/infinite/bench/23-21-33/22,22,False
87,gaussian_mixture,2279807864,CNRE,99,99,100,0.1,0,128,3,12.109273,51.752970377604164,0.7413,0.08187723,0.38418466,,0.7319,0.06758273,0.6268801,,0.7233,0.07371104,0.60934985,,0.746,0.07411075,0.42800492,,0.7158,0.07664585,0.85599864,,0.743,0.075279,0.34380794,,0.74435,0.07682681,0.6214354,,0.7377,0.07751393,0.32858258,,0.73125,0.073706865,0.8298055,,0.79605,0.0827744,0.37516227,,,22528.0,/home/ben/sci/cnre/infinite/bench/23-21-33/129,129,False
88,gaussian_mixture,458001466,CNRE,74,74,75,100.0,0,128,3,28.751781,42.0448486328125,0.7171,0.06574166,0.49790514,,0.7475,0.068710804,0.6581782,,0.70675,0.07247889,0.3249105,,0.748,0.07514727,0.65768147,,0.6895,0.060339212,0.24692708,,0.7164,0.07464111,0.6239848,,0.7205,0.06705153,0.33927667,,0.75885,0.06956303,0.33089533,,0.7142,0.07171285,0.3234848,,0.7388,0.057572722,0.84072036,,,22528.0,/home/ben/sci/cnre/infinite/bench/23-21-33/120,120,False
89,gaussian_mixture,1560921135,CNRE,99,99,100,10.0,0,128,3,9.312152,50.433650716145834,0.77015,0.17168272,1.2999008,,0.75175,0.11769843,1.3379127,,0.73715,0.086440265,1.4207437,,0.7367,0.07752818,1.4620034,,0.7535,0.13232231,1.4064054,,0.73535,0.07549602,1.4664779,,0.73975,0.09327221,1.370954,,0.74245,0.085011065,1.3989415,,0.73175,0.07983422,1.2765758,,0.7647,0.12950629,1.2388849,,,22528.0,/home/ben/sci/cnre/infinite/bench/23-21-33/127,127,False
90,gaussian_mixture,3611303331,CNRE,49,49,50,0.1,0,128,3,7.101207,30.061765543619792,0.77125,0.1525085,1.3331451,,0.7553,0.12439281,1.3813299,,0.7389,0.07877761,1.3595154,,0.73985,0.10274029,1.4641893,,0.74705,0.106738806,1.2327368,,0.7354,0.09089184,1.4079173,,0.7474,0.14530629,1.496371,,0.751,0.12641823,1.42116,,0.73255,0.07488108,1.4681017,,0.773,0.16463977,1.364358,,,22528.0,/home/ben/sci/cnre/infinite/bench/23-21-33/117,117,False
91,gaussian_mixture,7644439,CNRE,9,9,10,1.0,0,128,3,9.084206,14.928162638346354,0.76115,0.04396224,0.44919127,,0.70565,0.06473076,0.8373462,,0.74705,0.07295859,0.34707284,,0.7635,0.06583035,0.33091867,,0.78805,0.069947004,0.5028778,,0.7223,0.07332146,0.6245794,,0.74285,0.073964715,0.84131765,,0.73825,0.068105936,0.3654266,,0.73745,0.07535553,0.63043207,,0.7679,0.04303491,0.38857278,,,22528.0,/home/ben/sci/cnre/infinite/bench/23-21-33/104,104,False
92,gaussian_mixture,1621537307,CNRE,199,199,200,0.001,0,128,3,8.740404,92.99214680989583,0.77545,0.18301815,1.4908938,,0.75015,0.092044175,1.4022353,,0.7391,0.09132558,1.4564278,,0.7364,0.07318652,1.2038858,,0.7509,0.112638414,1.4622095,,0.7351,0.07902229,1.5409608,,0.74205,0.09089565,1.4840175,,0.74285,0.08622062,1.4292928,,0.7351,0.08383584,1.3806195,,0.77395,0.1605401,1.2324208,,,22528.0,/home/ben/sci/cnre/infinite/bench/23-21-33/143,143,False
93,slcp,3688703257,CNRE,199,199,200,0.01,0,128,3,9.498618,98.473876953125,0.90285,0.043573737,19.946861,,0.84915,0.033567905,23.215364,,0.78655,0.03216505,26.143028,,0.92045,0.040816665,3.2458477,,0.80815,0.09005129,24.03389,,0.77265,0.019413233,11.48883,,0.9489,0.017674804,28.767654,,0.9329,0.12971854,25.589296,,0.8215,0.01850617,8.99872,,0.83215,0.06477296,2.3922703,,,22528.0,/home/ben/sci/cnre/infinite/bench/23-21-33/94,94,False
94,two_moons,371495989,CNRE,74,74,75,0.01,0,128,3,9.711892,40.28019612630208,0.57375,2.3245811e-05,0.08961144,,0.52265,0.00022733212,0.091073364,,0.54115,0.00016200542,0.091952786,,0.5349,0.00015646219,0.089340314,,0.5749,0.0014894009,0.09515663,,0.54755,-1.847744e-05,0.09155092,,0.60605,0.000118494034,0.09093749,,0.5972,9.36985e-05,0.09159124,,0.5261,0.00029683113,0.09182236,,0.58825,0.0021657944,0.09495121,,,22528.0,/home/ben/sci/cnre/infinite/bench/23-21-33/28,28,False
95,two_moons,2418910453,CNRE,9,9,10,0.1,0,128,3,6.5874834,13.04215799967448,0.5398,0.00046539307,0.091997206,,0.54975,0.00016641617,0.09021033,,0.5715,0.00065398216,0.093087316,,0.583,0.0005315542,0.091722794,,0.54565,0.0013370514,0.09269531,,0.59145,6.902218e-05,0.0910587,,0.64585,0.00089657307,0.091433905,,0.6443,0.0009920597,0.09149997,,0.56475,0.002313614,0.0926975,,0.62655,0.006447792,0.09192919,,,22528.0,/home/ben/sci/cnre/infinite/bench/23-21-33/9,9,False
96,slcp,308078104,CNRE,74,74,75,0.1,0,128,3,8.677324,46.61392415364583,0.9217,0.024516702,20.320389,,0.87795,0.03332138,21.703396,,0.86195,0.057871222,26.083576,,0.9363,0.09538865,3.1393788,,0.78395,0.057219148,25.14515,,0.838,0.04217875,10.653246,,0.9543,0.14523065,30.605272,,0.9369,0.047058225,25.427376,,0.81775,0.030546188,10.512514,,0.89835,0.07350075,2.2570796,,,22528.0,/home/ben/sci/cnre/infinite/bench/23-21-33/75,75,False
97,two_moons,594987813,CNRE,9,9,10,0.01,0,128,3,6.9088984,14.206404622395834,0.6355,0.0035630465,0.094063014,,0.60605,0.0021345615,0.09265408,,0.6074,0.0008083582,0.09165248,,0.62065,0.0048750043,0.09144285,,0.6466,0.01964593,0.09569193,,0.615,0.0017589331,0.09035954,,0.6415,0.00023925304,0.09067164,,0.63015,0.00028383732,0.09016971,,0.58965,0.0052423477,0.08983403,,0.633,7.736683e-05,0.090061754,,,22528.0,/home/ben/sci/cnre/infinite/bench/23-21-33/10,10,False
98,two_moons,699988561,CNRE,1,1,2,10.0,0,128,3,5.239445,11.700103759765625,0.5961,0.00023007393,0.08477698,,0.5387,0.0005899668,0.087316185,,0.5999,0.01589322,0.08733079,,0.5652,0.011823118,0.08496591,,0.5736,0.0046595335,0.090325,,0.5928,0.014040232,0.08448374,,0.59435,0.003417015,0.08343591,,0.6114,0.007897973,0.08575445,,0.56475,0.027334154,0.08700991,,0.60205,0.0066331625,0.08961463,,,22528.0,/home/ben/sci/cnre/infinite/bench/23-21-33/1,1,False
99,two_moons,2157351626,CNRE,199,199,200,100.0,0,128,3,17.602623,92.4741455078125,0.5372,9.202957e-05,0.09089923,,0.5471,0.00010788441,0.09022534,,0.56965,5.173683e-05,0.09252891,,0.5356,0.0009704232,0.09005281,,0.6017,0.00019550323,0.09495061,,0.53275,0.00017249584,0.090519145,,0.61395,0.0009897947,0.09170164,,0.59155,0.00087702274,0.09096402,,0.5759,0.0012989044,0.09066127,,0.6016,0.004599452,0.091297165,,,22528.0,/home/ben/sci/cnre/infinite/bench/23-21-33/42,42,False
